Survived,Age,FamilySize,IsAlone,Age*Class,Age*Fare,AgeBand,FareBand,Fare_log,Sex_male,Pclass_2,Pclass_3,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs
0,0.39709121379621526,-0.5609748304808925,0.8119223343984152,1.1985349650553863,-0.4239146217394054,0.11393227053944749,-1.3397369794696112,-0.8955045384601199,1,0,1,0,1,0,1,0
1,1.6787184317826567,0.059159876663617626,-1.2316448970959013,-0.3833269064460585,1.6842766629950146,1.3224281401900153,1.3447584823911616,1.4564440718289613,0,0,0,0,0,0,0,1
0,1.3017692500219387,-0.5609748304808925,0.8119223343984152,2.273007179660141,-0.3734928676689475,1.3224281401900153,-1.3397369794696112,-0.8797405693934278,1,0,1,0,1,0,1,0
0,-0.6071014064143376,0.6792945838081278,-1.2316448970959013,0.0058708068441080796,-0.46880722696405225,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,0,0,1,1,0,1,0,0
0,0.5478708865005025,0.059159876663617626,-1.2316448970959013,0.27329500247906957,-0.030680121116039342,0.11393227053944749,0.44992666177090385,0.3444394801955362,1,1,0,0,1,0,1,0
0,0.4724810501483589,0.6792945838081278,-1.2316448970959013,1.2880743162724493,-0.0817778439825171,0.11393227053944749,0.44992666177090385,0.2711522804976662,1,0,1,0,1,0,1,0
1,-0.6071014064143376,-0.5609748304808925,0.8119223343984152,-0.6412002379511997,-0.16673470588881206,0.11393227053944749,1.3447584823911616,0.5824597491940529,0,1,0,0,1,1,0,0
0,1.4525489227262258,-0.5609748304808925,0.8119223343984152,2.4520858820942673,-0.5615225552148686,1.3224281401900153,-1.3397369794696112,-3.0585777291682934,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.43266800378941556,0.11393227053944749,-1.3397369794696112,-0.8828741679067217,1,0,1,0,0,0,1,0
1,1.4525489227262258,0.059159876663617626,-1.2316448970959013,-0.4728662576631214,0.9777719560799905,1.3224281401900153,1.3447584823911616,1.1326493972880125,1,0,0,0,0,0,1,0
1,-0.43219698607736445,1.299429290952638,-1.2316448970959013,-0.5027127080688091,-0.20394885740193577,0.11393227053944749,0.44992666177090385,0.3819897971587497,0,1,0,0,1,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42070459436433677,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,0.19466194034765158,0.11393227053944749,1.3447584823911616,0.8344967423387601,1,0,0,0,1,0,1,0
0,1.0755997409655078,-0.5609748304808925,0.8119223343984152,2.0043891260089524,-0.3660710061942809,1.3224281401900153,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,0.39709121379621526,-0.5609748304808925,0.8119223343984152,-0.8907165633427483,-0.04875193994840593,0.11393227053944749,0.44992666177090385,0.36526093570402607,1,0,0,0,0,0,1,0
0,0.4724810501483589,0.059159876663617626,-1.2316448970959013,1.2880743162724493,-0.25261861071536273,0.11393227053944749,0.44992666177090385,-0.16092818251417132,1,0,1,0,1,0,1,0
0,0.020142032035497207,-0.5609748304808925,0.8119223343984152,0.7508382089700717,-0.4308128143263799,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
1,-0.20602747702093363,-0.5609748304808925,0.8119223343984152,-1.1294881665882495,-0.10710598091093315,0.11393227053944749,0.44992666177090385,0.5036031274312862,1,0,0,0,1,0,1,0
1,-0.5829766587816517,1.299429290952638,-1.2316448970959013,-0.6220985096915596,-0.056757397013824006,0.11393227053944749,1.3447584823911616,0.8147822510349934,0,1,0,0,0,0,0,1
1,0.7740403955569333,-0.5609748304808925,0.8119223343984152,-0.7414843113143101,2.8257708769219954,0.11393227053944749,1.3447584823911616,2.14527242190355,0,0,0,0,1,1,0,0
0,0.6986505592047897,3.1598334123861687,-1.2316448970959013,1.556692369923638,0.11153543639759965,0.11393227053944749,1.3447584823911616,0.5286989276421437,0,0,1,0,1,0,0,1
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4357890482876099,0.11393227053944749,-1.3397369794696112,-0.9050797531497118,1,0,1,0,1,0,1,0
1,-0.6071014064143376,0.059159876663617626,-1.2316448970959013,0.0058708068441080796,-0.37609189871323595,0.11393227053944749,0.44992666177090385,-0.16405229962564447,0,0,1,1,0,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42330487029483244,0.11393227053944749,-1.3397369794696112,-0.8189865811572414,1,0,1,1,0,0,1,0
0,0.39709121379621526,-0.5609748304808925,0.8119223343984152,1.1985349650553863,-0.4060497321303102,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,-0.43219698607736445,1.299429290952638,-1.2316448970959013,-0.5027127080688091,0.2993030135940437,0.11393227053944749,1.3447584823911616,1.2673242399099218,0,1,0,0,1,1,0,0
0,0.3217013774440717,0.6792945838081278,-1.2316448970959013,1.1089956138383235,-0.2913557613117638,0.11393227053944749,-0.4449051588493537,-0.23528881360946907,1,0,1,0,1,0,1,0
0,-0.28141731337307724,0.059159876663617626,-1.2316448970959013,0.3926808041018201,-0.3305343609178104,0.11393227053944749,0.44992666177090385,-0.12717266791993012,0,0,1,0,1,0,0,1
1,-1.9399937131202367,1.299429290952638,-1.2316448970959013,-1.6965707242963146,-0.4754399983339773,-2.3030594687616883,1.3447584823911616,0.750263780890198,0,1,0,0,1,1,0,0
0,-0.28141731337307724,-0.5609748304808925,0.8119223343984152,-0.3833269064460585,-0.41087808067330894,0.11393227053944749,-0.4449051588493537,-0.5368057694182641,1,1,0,0,1,0,1,0
0,-0.20602747702093363,0.059159876663617626,-1.2316448970959013,0.482220155318883,-0.3461708159262147,0.11393227053944749,-0.4449051588493537,-0.23166125968823223,1,0,1,0,0,0,1,0
1,0.9248200682612205,0.059159876663617626,-1.2316448970959013,-0.6817914105029349,0.6564774207777522,1.3224281401900153,1.3447584823911616,1.0515683442816504,1,0,0,0,1,0,1,0
1,-0.7337563314859389,0.6792945838081278,-1.2316448970959013,-0.14455530320055737,-0.3877936083364166,-1.0945635991111204,0.44992666177090385,-0.14903715526900022,1,0,1,0,0,0,1,0
0,-0.6583664951337953,-0.5609748304808925,0.8119223343984152,-0.05501595198349447,-0.4705077989114595,0.11393227053944749,-1.3397369794696112,-0.806763380796033,1,0,1,0,1,0,1,0
0,-0.6583664951337953,-0.5609748304808925,0.8119223343984152,-0.05501595198349447,-0.3749551675133985,0.11393227053944749,0.44992666177090385,-0.12717266791993012,1,0,1,0,1,0,1,0
0,2.3572269589519492,-0.5609748304808925,0.8119223343984152,-0.11470885279486974,0.5264113125453267,2.530924009840583,1.3447584823911616,0.5616248415955212,1,0,0,0,1,0,1,0
0,2.055667613543375,-0.5609748304808925,0.8119223343984152,1.467153018706575,-0.17307501728984695,1.3224281401900153,-0.4449051588493537,-0.38278544498532663,1,1,0,1,0,0,1,0
1,-0.6583664951337953,-0.5609748304808925,0.8119223343984152,-1.3085668690223753,0.34186107091230594,0.11393227053944749,1.3447584823911616,1.452419049919151,0,0,0,0,1,1,0,0
0,-0.28141731337307724,-0.5609748304808925,0.8119223343984152,0.3926808041018201,-0.44824077977817844,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4236027071126602,0.11393227053944749,-1.3397369794696112,-0.8209591021193487,1,0,1,1,0,0,1,0
1,3.789633849642678,-0.5609748304808925,0.8119223343984152,0.4523737049131954,0.7628244737219195,2.530924009840583,0.44992666177090385,0.4870824563024251,1,0,0,0,1,0,1,0
0,1.603328595430513,-0.5609748304808925,0.8119223343984152,2.631164584528393,-0.3630006179699434,1.3224281401900153,-1.3397369794696112,-0.9045411875888885,1,0,1,0,1,0,1,0
1,0.17092170473978444,-0.5609748304808925,0.8119223343984152,-0.9802559145598112,-0.02295476344724141,0.11393227053944749,0.44992666177090385,0.5036031274312862,1,0,0,0,0,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,-0.5615225552148686,0.11393227053944749,-1.3397369794696112,-3.0585777291682934,1,0,0,0,1,0,1,0
0,-1.5630445313595187,2.5396987052416584,-1.2316448970959013,-1.1294881665882495,-0.4229627473123571,-2.3030594687616883,0.44992666177090385,0.4146557174979072,0,0,1,0,1,1,0,0
1,-0.13063764066879002,-0.5609748304808925,0.8119223343984152,-0.2639411048233079,-0.36066325582612235,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,0,1,0,0,1,1,0,0
0,0.17092170473978444,-0.5609748304808925,0.8119223343984152,0.9299169114041976,-0.42158321915721464,0.11393227053944749,-0.4449051588493537,-0.798539974052802,1,0,1,0,1,0,1,0
0,0.09553186838764081,0.6792945838081278,-1.2316448970959013,-0.0848624023891821,-0.11248614071598885,0.11393227053944749,0.44992666177090385,0.35395586016517094,1,1,0,0,1,0,1,0
0,0.849430231909077,2.5396987052416584,-1.2316448970959013,1.7357710723577637,0.33637783276349803,1.3224281401900153,1.3447584823911616,0.7678594338107121,0,0,1,0,1,0,0,1
0,0.1950464523724704,0.059159876663617626,-1.2316448970959013,0.9585695037936579,-0.27438646138098705,0.11393227053944749,0.44992666177090385,-0.12717266791993012,1,0,1,0,1,0,1,0
0,-0.7337563314859389,-0.5609748304808925,0.8119223343984152,-0.14455530320055737,-0.47484183492590754,-1.0945635991111204,-1.3397369794696112,-0.806763380796033,1,0,1,0,1,0,1,0
1,-0.43219698607736445,-0.5609748304808925,0.8119223343984152,-1.2190275178053123,0.3562499358383255,0.11393227053944749,1.3447584823911616,1.3324938581871215,0,0,0,0,0,1,0,0
0,-2.090773385824524,2.5396987052416584,-1.2316448970959013,-1.7562636251076897,-0.5307314867920883,-2.3030594687616883,0.44992666177090385,0.4146557174979072,0,0,1,0,1,1,0,0
1,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,0.44605404913421226,0.11393227053944749,1.3447584823911616,1.1248955097361604,1,0,1,0,1,0,1,0
1,-2.1850106812647034,1.299429290952638,-1.2316448970959013,-1.8681878141290185,-0.5535523450938145,-2.3030594687616883,0.44992666177090385,0.047825129435189045,0,0,1,0,0,1,0,0
1,1.3771590863740821,0.059159876663617626,-1.2316448970959013,-0.5027127080688091,1.4707992058390635,1.3224281401900153,1.3447584823911616,1.4362199751817062,1,0,0,0,0,0,1,0
0,-0.8091461678380826,-0.5609748304808925,0.8119223343984152,-0.23409465441762028,-0.47873971931882575,-1.0945635991111204,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
1,1.9802777771912312,-0.5609748304808925,0.8119223343984152,-0.2639411048233079,0.5354782337544376,1.3224281401900153,1.3447584823911616,0.6557188297748954,1,0,0,0,0,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4268717782927689,0.11393227053944749,-1.3397369794696112,-0.8428609376877135,1,0,1,0,1,0,1,0
1,-0.507586822429508,-0.5609748304808925,0.8119223343984152,0.12406275045063136,-0.4657005295586714,0.11393227053944749,-1.3397369794696112,-0.8428609376877135,0,0,1,0,1,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42070459436433677,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
1,-0.8845360041902262,0.059159876663617626,-1.2316448970959013,-0.8608701129370607,-0.3330726927232726,-1.0945635991111204,0.44992666177090385,0.2228261499229997,0,1,0,0,1,1,0,0
0,-0.6583664951337953,-0.5609748304808925,0.8119223343984152,-0.05501595198349447,-0.4637971669724582,0.11393227053944749,-0.4449051588493537,-0.741349052303618,1,0,1,0,1,0,1,0
1,-0.6071014064143376,-0.5609748304808925,0.8119223343984152,0.0058708068441080796,-0.4678597361256698,0.11393227053944749,-1.3397369794696112,-0.809682843697731,0,0,1,1,0,1,0,0
0,-0.8845360041902262,-0.5609748304808925,0.8119223343984152,-0.3236340056346832,-0.4944774868749437,-1.0945635991111204,-1.3397369794696112,-0.9442940832331417,0,0,1,1,0,1,0,0
0,-0.43219698607736445,0.6792945838081278,-1.2316448970959013,-0.5027127080688091,0.4118725110536707,0.11393227053944749,1.3447584823911616,1.3924082286355355,1,1,0,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.42070459436433677,0.11393227053944749,-1.3397369794696112,-0.8019236166026618,1,0,1,0,1,0,1,0
0,0.17092170473978444,0.6792945838081278,-1.2316448970959013,0.9299169114041976,-0.287824169234599,0.11393227053944749,0.44992666177090385,-0.16405229962564447,0,0,1,1,0,0,0,1
0,-0.507586822429508,-0.5609748304808925,0.8119223343984152,-0.5624056088801843,-0.39653098785982704,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
0,2.1310574498955184,0.6792945838081278,-1.2316448970959013,-0.20424820401193264,3.0638498459364865,1.3224281401900153,1.3447584823911616,1.834129231109428,1,0,0,0,0,0,1,0
1,1.5279387590783695,0.6792945838081278,-1.2316448970959013,-0.44301980725743373,3.1259562034810005,1.3224281401900153,1.3447584823911616,2.003535801391161,1,0,0,0,1,0,1,0
0,0.7740403955569333,-0.5609748304808925,0.8119223343984152,1.646231721140701,-0.402049100480397,0.11393227053944749,-1.3397369794696112,-0.8828741679067217,1,0,1,0,0,0,1,0
0,1.3017692500219387,-0.5609748304808925,0.8119223343984152,-0.5325591584744966,0.10209256617564935,1.3224281401900153,0.44992666177090385,0.32854312829417104,1,0,0,0,1,0,1,0
0,0.4724810501483589,-0.5609748304808925,0.8119223343984152,1.2880743162724493,-0.41261694832230295,0.11393227053944749,-1.3397369794696112,-0.8494271027413144,1,0,1,0,1,0,1,0
1,-0.7337563314859389,0.059159876663617626,-1.2316448970959013,-0.14455530320055737,-0.47406047017883485,-1.0945635991111204,-0.4449051588493537,-0.798539974052802,1,0,1,0,1,0,1,0
0,0.17092170473978444,0.6792945838081278,-1.2316448970959013,-0.025169501577806827,0.7363375331431837,0.11393227053944749,1.3447584823911616,1.3924082286355355,1,1,0,0,1,0,1,0
0,-0.3568071497252209,-0.5609748304808925,0.8119223343984152,-0.44301980725743373,-0.3821838950463452,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.4228590067950904,0.11393227053944749,-1.3397369794696112,-0.8160407306065733,1,0,1,0,1,0,1,0
0,1.0002099046133641,-0.5609748304808925,0.8119223343984152,1.9148497747918896,-0.3705130868538397,1.3224281401900153,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,0.4619264730590587,0.059159876663617626,-1.2316448970959013,-0.865048615993857,0.4674509413680512,0.11393227053944749,1.3447584823911616,1.0408277503255374,0,0,0,0,1,0,0,1
1,0.7740403955569333,0.6792945838081278,-1.2316448970959013,0.4523737049131954,0.2993030135940437,0.11393227053944749,1.3447584823911616,0.750263780890198,0,1,0,0,1,0,0,1
0,0.09553186838764081,0.059159876663617626,-1.2316448970959013,-1.0101023649654988,0.32799719922100745,0.11393227053944749,1.3447584823911616,1.0408277503255374,1,0,0,0,1,0,1,0
0,3.0357354861212418,-0.5609748304808925,0.8119223343984152,2.2431607292544538,-0.1559412776029772,2.530924009840583,-0.4449051588493537,-0.5368057694182641,1,1,0,0,1,0,1,0
1,0.09553186838764081,-0.5609748304808925,0.8119223343984152,-0.0848624023891821,-0.33914261660589956,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.006067773318166721,-0.5615225552148686,0.11393227053944749,-1.3397369794696112,-3.0585777291682934,1,1,0,0,1,0,1,0
0,-0.8845360041902262,-0.5609748304808925,0.8119223343984152,-0.3236340056346832,-0.4842965690899921,-1.0945635991111204,-1.3397369794696112,-0.8160407306065733,1,0,1,0,1,0,1,0
0,-0.39450206790129266,-0.5609748304808925,0.8119223343984152,0.25837177727622573,-0.4526915790556777,0.11393227053944749,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,-0.8845360041902262,-0.5609748304808925,0.8119223343984152,-0.3236340056346832,-0.4637688590547147,-1.0945635991111204,-0.4449051588493537,-0.597669953407196,0,0,1,0,1,1,0,0
0,1.0002099046133641,3.779968119530679,-1.2316448970959013,1.9148497747918896,0.5513152169754734,1.3224281401900153,1.3447584823911616,0.936361092700485,0,0,1,0,1,0,0,1
1,0.4724810501483589,0.059159876663617626,-1.2316448970959013,-0.8608701129370607,9.616002252648554,0.11393227053944749,1.3447584823911616,3.3852937438182273,1,0,0,0,0,0,1,0
0,-0.6071014064143376,-0.5609748304808925,0.8119223343984152,0.0058708068441080796,-0.46417146055151143,0.11393227053944749,-0.4449051588493537,-0.774244266805356,0,0,1,1,0,1,0,0
1,-0.20602747702093363,-0.5609748304808925,0.8119223343984152,-1.1294881665882495,0.5816584353779682,0.11393227053944749,1.3447584823911616,1.4362199751817062,1,0,0,0,0,0,1,0
0,-0.7337563314859389,-0.5609748304808925,0.8119223343984152,-0.14455530320055737,-0.459713377365353,-1.0945635991111204,-0.4449051588493537,-0.658138561741074,1,0,1,0,1,0,1,0
0,-1.1860953495988005,3.779968119530679,-1.2316448970959013,-0.6817914105029349,-0.19920328054824563,-1.0945635991111204,1.3447584823911616,0.936361092700485,1,0,1,0,1,0,1,0
0,2.2818371225998058,0.6792945838081278,-1.2316448970959013,1.646231721140701,0.7297157979984998,1.3224281401900153,1.3447584823911616,0.750263780890198,1,1,0,0,1,0,1,0
0,-0.3568071497252209,1.299429290952638,-1.2316448970959013,-0.44301980725743373,0.012074215468136643,0.11393227053944749,1.3447584823911616,0.8147822510349934,1,1,0,0,0,0,1,0
0,-1.1860953495988005,2.5396987052416584,-1.2316448970959013,-0.6817914105029349,-0.2549224227344507,-1.0945635991111204,1.3447584823911616,0.7678594338107121,1,0,1,0,1,0,1,0
0,-0.8091461678380826,-0.5609748304808925,0.8119223343984152,-0.23409465441762028,-0.4548876775164121,-1.0945635991111204,-0.4449051588493537,-0.5667940759868451,1,0,1,0,1,0,1,0
0,-0.8845360041902262,-0.5609748304808925,0.8119223343984152,-0.3236340056346832,-0.484089970953478,-1.0945635991111204,-1.3397369794696112,-0.8135961720983267,1,0,1,0,1,0,1,0
1,-1.110705513246657,0.059159876663617626,-1.2316448970959013,-1.4876455714565011,1.1877536337096841,-1.0945635991111204,1.3447584823911616,2.4738467350641637,0,0,0,0,1,1,0,0
1,0.09553186838764081,0.059159876663617626,-1.2316448970959013,-1.0101023649654988,0.4135279448398417,0.11393227053944749,1.3447584823911616,1.1339105535671157,1,0,0,0,1,0,1,0
1,-1.9399937131202367,0.059159876663617626,-1.2316448970959013,-1.577184922673564,-0.5319086105763082,-2.3030594687616883,-0.4449051588493537,-0.3034147385612252,0,0,1,0,0,1,0,0
1,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,0.44605404913421226,0.11393227053944749,1.3447584823911616,1.1248955097361604,1,0,1,0,1,0,1,0
0,-0.3568071497252209,-0.5609748304808925,0.8119223343984152,0.3031414528847572,-0.46185164600582385,0.11393227053944749,-1.3397369794696112,-0.8828741679067217,1,0,1,0,0,0,1,0
0,2.2818371225998058,-0.5609748304808925,0.8119223343984152,-0.14455530320055737,0.3175127852419245,1.3224281401900153,0.44992666177090385,0.36526093570402607,1,0,0,0,1,0,1,0
0,1.6787184317826567,-0.5609748304808925,0.8119223343984152,1.1686885146496986,-0.17415104925085806,1.3224281401900153,-0.4449051588493537,-0.29746598596845064,1,1,0,0,1,0,1,0
0,1.0755997409655078,-0.5609748304808925,0.8119223343984152,2.0043891260089524,-0.3660710061942809,1.3224281401900153,-0.4449051588493537,-0.7841792430073967,1,0,1,0,1,0,1,0
1,-0.6071014064143376,-0.5609748304808925,0.8119223343984152,0.0058708068441080796,-0.46900701354234753,0.11393227053944749,-1.3397369794696112,-0.8209591021193487,0,0,1,1,0,1,0,0
0,1.4525489227262258,0.6792945838081278,-1.2316448970959013,-0.4728662576631214,2.436623476773307,1.3224281401900153,1.3447584823911616,1.812289926928167,1,0,0,0,0,0,1,0
0,0.9248200682612205,-0.5609748304808925,0.8119223343984152,1.8253104235748268,-0.3842255967159561,1.3224281401900153,-1.3397369794696112,-0.830854756854953,1,0,1,0,1,0,1,0
1,-0.8845360041902262,0.059159876663617626,-1.2316448970959013,-1.398106220239438,1.698392877976452,-1.0945635991111204,1.3447584823911616,2.5497045522452972,0,0,0,0,0,0,0,1
1,0.39709121379621526,-0.5609748304808925,0.8119223343984152,-0.8907165633427483,-0.05382170591855457,0.11393227053944749,0.44992666177090385,0.3553757823476229,1,0,0,0,1,0,1,0
0,-0.8845360041902262,0.059159876663617626,-1.2316448970959013,-0.3236340056346832,-0.41795472902243264,-1.0945635991111204,-0.4449051588493537,-0.23166125968823223,0,0,1,0,0,1,0,0
0,-0.3568071497252209,-0.5609748304808925,0.8119223343984152,0.3031414528847572,-0.4547236240282026,0.11393227053944749,-1.3397369794696112,-0.8199664648688783,1,0,1,1,0,0,1,0
0,-0.28141731337307724,0.059159876663617626,-1.2316448970959013,0.3926808041018201,-0.44883761883921924,0.11393227053944749,-1.3397369794696112,-0.806763380796033,1,0,1,0,1,0,1,0
0,0.6986505592047897,-0.5609748304808925,0.8119223343984152,0.3926808041018201,-0.0019859354890756006,0.11393227053944749,0.44992666177090385,0.3444394801955362,1,1,0,0,1,0,1,0
1,1.1509895773176513,-0.5609748304808925,0.8119223343984152,0.7508382089700717,-0.2262972135152441,1.3224281401900153,-0.4449051588493537,-0.29746598596845064,0,1,0,0,1,0,0,1
1,0.9248200682612205,-0.5609748304808925,0.8119223343984152,-0.6817914105029349,0.04771846394070825,1.3224281401900153,0.44992666177090385,0.3553757823476229,1,0,0,0,1,0,1,0
1,-0.5829766587816517,-0.5609748304808925,0.8119223343984152,-1.2787204186166876,1.2782713736093587,0.11393227053944749,1.3447584823911616,2.132408321022389,0,0,0,0,1,1,0,0
1,-1.8970215063995148,0.6792945838081278,-1.2316448970959013,-1.5261474924798382,-0.5230760402993253,-2.3030594687616883,0.44992666177090385,-0.1800831698720664,1,0,1,0,0,0,0,0
1,-0.43219698607736445,-0.5609748304808925,0.8119223343984152,-1.2190275178053123,0.09408484668405685,0.11393227053944749,1.3447584823911616,0.9910237262754293,0,0,0,0,0,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.9707050504299912,-0.08801551848880936,0.11393227053944749,0.44992666177090385,0.36526093570402607,1,0,0,0,1,0,1,0
1,1.3771590863740821,0.059159876663617626,-1.2316448970959013,-0.5027127080688091,0.815798354879391,1.3224281401900153,1.3447584823911616,1.0408277503255374,1,0,0,0,1,0,1,0
0,-0.05524780431664641,-0.5609748304808925,0.8119223343984152,0.6612988577530088,-0.40976579471238067,0.11393227053944749,-0.4449051588493537,-0.6323794480268654,1,0,1,0,1,0,1,0
0,1.6787184317826567,-0.5609748304808925,0.8119223343984152,1.1686885146496986,-0.18849814206433993,1.3224281401900153,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
0,-0.8091461678380826,-0.5609748304808925,0.8119223343984152,-0.23409465441762028,-0.48131678827488433,-1.0945635991111204,-1.3397369794696112,-0.830854756854953,1,0,1,0,1,0,1,0
1,0.6232607228526461,-0.5609748304808925,0.8119223343984152,-0.8011772121256854,4.209410025966808,0.11393227053944749,1.3447584823911616,2.5497045522452972,0,0,0,0,0,1,0,0
1,-0.20602747702093363,-0.5609748304808925,0.8119223343984152,-0.3236340056346832,-0.40508406242171047,0.11393227053944749,-0.4449051588493537,-0.5368057694182641,0,1,0,0,1,1,0,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,0.9585695037936579,-0.2850871853747963,0.11393227053944749,0.44992666177090385,-0.16405229962564447,1,0,1,1,0,0,1,0
0,0.24631154109192804,-0.5609748304808925,0.8119223343984152,1.0194562626212604,-0.419941580652595,0.11393227053944749,-1.3397369794696112,-0.8160407306065733,1,0,1,0,1,0,1,0
1,-1.7892140404159496,0.059159876663617626,-1.2316448970959013,-1.577184922673564,-0.4522639253275835,-2.3030594687616883,1.3447584823911616,0.5824597491940529,0,1,0,0,1,1,0,0
0,-0.9599258405423697,0.059159876663617626,-1.2316448970959013,-0.4131733568517461,-0.49534857613322686,-1.0945635991111204,-1.3397369794696112,-0.9045411875888885,1,0,1,0,1,0,1,0
0,0.3217013774440717,-0.5609748304808925,0.8119223343984152,0.09421630004494372,-0.31762197738567677,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
0,1.5279387590783695,-0.5609748304808925,0.8119223343984152,1.049302713026948,-0.2028452348778218,1.3224281401900153,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
1,-0.20602747702093363,0.059159876663617626,-1.2316448970959013,-1.1294881665882495,0.22960925119624523,0.11393227053944749,1.3447584823911616,1.0620380556287106,1,0,0,0,1,0,1,0
0,-0.7337563314859389,-0.5609748304808925,0.8119223343984152,-0.14455530320055737,-0.46592125406349416,-1.0945635991111204,-0.4449051588493537,-0.7165619336211217,1,0,1,0,1,0,1,0
1,0.020142032035497207,1.299429290952638,-1.2316448970959013,-0.14455530320055737,-0.2138814601189617,0.11393227053944749,0.44992666177090385,0.1329851701219792,0,1,0,0,1,0,0,1
1,-0.6071014064143376,-0.5609748304808925,0.8119223343984152,0.0058708068441080796,-0.4689567678160697,0.11393227053944749,-1.3397369794696112,-0.8204626642072291,0,0,1,1,0,1,0,0
0,-0.3568071497252209,0.059159876663617626,-1.2316448970959013,-0.44301980725743373,-0.2028452348778218,0.11393227053944749,0.44992666177090385,0.3444394801955362,1,1,0,0,1,0,1,0
0,-0.3568071497252209,0.059159876663617626,-1.2316448970959013,0.3031414528847572,-0.4521949489198264,0.11393227053944749,-0.4449051588493537,-0.798539974052802,0,0,1,0,1,1,0,0
1,-0.05524780431664641,-0.5609748304808925,0.8119223343984152,-1.0697952657768741,2.820411410039267,0.11393227053944749,1.3447584823911616,2.4738467350641637,0,0,0,0,1,1,0,0
0,-1.4122648586552313,-0.5609748304808925,0.8119223343984152,-0.9504094641541236,-0.4474838602700148,-2.3030594687616883,0.44992666177090385,0.023546289947323752,1,0,1,0,0,0,1,0
0,0.1950464523724704,-0.5609748304808925,0.8119223343984152,-0.006067773318166721,-0.5615225552148686,0.11393227053944749,-1.3397369794696112,-3.0585777291682934,1,1,0,0,1,0,1,0
0,-0.507586822429508,-0.5609748304808925,0.8119223343984152,-0.5624056088801843,-0.39653098785982704,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
0,-0.507586822429508,-0.5609748304808925,0.8119223343984152,-0.5624056088801843,-0.39653098785982704,0.11393227053944749,-0.4449051588493537,-0.3336984726090336,1,1,0,0,1,0,1,0
0,-0.0929427224927182,-0.5609748304808925,0.8119223343984152,0.6165291821444774,-0.3083239576200164,0.11393227053944749,0.44992666177090385,-0.12717266791993012,1,0,1,0,1,0,1,0
0,1.3771590863740821,1.9195639980971482,-1.2316448970959013,2.362546530877204,0.34896602717917324,1.3224281401900153,1.3447584823911616,0.6233938271906204,0,0,1,0,1,0,0,1
1,0.39709121379621526,-0.5609748304808925,0.8119223343984152,-0.8907165633427483,9.333293230207904,0.11393227053944749,1.3447584823911616,3.3852937438182273,1,0,0,0,0,0,1,0
